Actual_Disease,Predicted_Disease,Correct,Prob_Alternaria_%,Prob_Apple Scab_%,Prob_Cedar Apple Rust_%,Prob_Fire Blight_%,Prob_Healthy_%,Prob_Powdery Mildew_%
Alternaria,Alternaria,True,99.9968,8.911813e-07,0.0012164467,1.316098e-07,0.001983324,5.935845e-07
Alternaria,Alternaria,True,100.0,2.3826333e-20,8.612808e-23,2.7614942e-24,3.5297507e-12,2.5657005e-33
Alternaria,Alternaria,True,100.0,1.3064738e-10,6.0063924e-12,1.2150752e-19,4.2258215e-09,1.5801922e-20
Apple Scab,Apple Scab,True,3.2307357e-10,99.99979,0.00020021698,1.0834665e-09,1.7867744e-05,3.2512645e-14
Healthy,Healthy,True,4.173897e-15,1.8400677e-11,7.429281e-17,7.508991e-09,99.99991,9.7869415e-05
Healthy,Healthy,True,2.3236821e-09,4.655549e-08,1.1299448e-14,1.9791812e-18,99.999985,1.2820066e-05
Cedar Apple Rust,Cedar Apple Rust,True,6.213995e-06,0.00767093,99.98466,0.0076384954,3.402718e-05,1.1231877e-08
Alternaria,Alternaria,True,100.0,4.255307e-11,3.3610577e-09,3.055016e-06,1.7817779e-06,4.9086315e-14
Cedar Apple Rust,Cedar Apple Rust,True,5.8300386e-05,0.09997686,99.83457,0.06486376,0.00052017503,4.3666003e-07
Powdery Mildew,Powdery Mildew,True,4.0196486e-05,4.8116465e-07,3.8478234e-07,4.0224866e-05,0.7356405,99.26428
Cedar Apple Rust,Cedar Apple Rust,True,2.4601283e-08,0.0022709258,99.99691,0.0008223971,1.8602656e-06,2.499409e-11
Apple Scab,Apple Scab,True,1.7514367e-06,90.48116,0.085159466,9.433299,0.00037459214,3.5530149e-12
Fire Blight,Fire Blight,True,7.870321e-06,2.4730696e-06,8.972314e-09,99.98208,0.0179134,4.2842507e-11
Fire Blight,Fire Blight,True,0.0017598193,0.0033506355,0.0044908095,99.519966,0.46901464,0.0014154104
Powdery Mildew,Powdery Mildew,True,0.000110458255,0.000107804466,1.3716358e-06,0.0025305147,4.2690196,95.72823
Healthy,Healthy,True,2.0529383e-14,2.7157225e-20,1.9791457e-31,4.036834e-23,100.0,2.175343e-15
Powdery Mildew,Powdery Mildew,True,3.4432117e-06,1.0407479e-07,2.4936345e-08,1.4904394e-06,0.47469676,99.5253
Alternaria,Alternaria,True,100.0,2.1900715e-12,2.0167282e-14,8.862277e-15,3.6539262e-07,1.1016176e-19
Fire Blight,Fire Blight,True,0.0031851672,0.00052435085,0.0020659103,99.982925,0.011275182,1.7699424e-05
Cedar Apple Rust,Cedar Apple Rust,True,1.3215483e-09,20.010477,79.98933,0.00018668406,1.1206535e-05,1.2937477e-12
Apple Scab,Apple Scab,True,5.1633475e-13,99.99875,0.0012555235,3.2747536e-08,1.8354557e-06,1.2917798e-16
Alternaria,Alternaria,True,99.99996,2.9798116e-08,1.131344e-05,1.558265e-05,1.2721584e-05,2.9377403e-12
Powdery Mildew,Powdery Mildew,True,0.006704762,0.00032730715,0.00033686231,0.20192899,1.5931984,98.1975
Apple Scab,Apple Scab,True,2.497918e-09,99.98557,0.011534968,0.002847646,4.0587925e-05,2.3917285e-12
Alternaria,Alternaria,True,100.0,7.300965e-13,5.2354497e-13,1.7958968e-17,4.8069364e-07,2.3655192e-18
Alternaria,Alternaria,True,99.99513,1.0060633e-10,1.2082029e-12,1.0566725e-10,0.0048587364,3.026756e-13
Fire Blight,Fire Blight,True,1.8517629e-05,0.0018573056,0.00012078684,99.9964,0.0015999649,8.003266e-09
Fire Blight,Fire Blight,True,0.0027090316,0.0006929206,8.0517486e-05,99.94234,0.05417086,4.1543703e-06
Cedar Apple Rust,Cedar Apple Rust,True,5.0218616e-05,0.066683434,99.93291,0.00030624232,6.141036e-05,1.0264642e-08
Apple Scab,Apple Scab,True,4.2524402e-07,99.99057,0.0016351757,0.0071786055,0.00062126026,3.88564e-09
Cedar Apple Rust,Cedar Apple Rust,True,1.3932566e-06,0.004303827,99.9941,0.0015552889,3.8872935e-05,1.2994593e-08
Cedar Apple Rust,Cedar Apple Rust,True,7.734299e-06,0.14692263,99.722435,0.13019882,0.0004385268,4.16507e-08
Alternaria,Alternaria,True,100.0,3.8922012e-12,1.3505081e-11,1.7663698e-08,2.5926136e-07,9.3854435e-18
Powdery Mildew,Powdery Mildew,True,1.1252407e-05,7.0796375e-07,1.1365368e-07,1.0713769e-05,0.5009665,99.49901
Apple Scab,Apple Scab,True,3.3538858e-10,99.53843,0.46133482,0.00023017799,1.3445992e-05,5.23178e-13
Powdery Mildew,Powdery Mildew,True,3.5335772e-05,1.985952e-06,9.023486e-07,4.5682118e-05,0.610261,99.389656
Powdery Mildew,Powdery Mildew,True,1.4991167e-05,8.666749e-07,4.0138954e-07,1.073292e-05,0.3911646,99.60882
Apple Scab,Apple Scab,True,1.37448914e-08,99.97354,0.026185635,4.610944e-07,0.00027334565,4.75908e-11
Cedar Apple Rust,Cedar Apple Rust,True,1.6305435e-08,3.06532,96.93461,4.5420158e-05,2.7818214e-05,6.123402e-11
Healthy,Healthy,True,3.0061646e-15,1.6502629e-13,1.6180253e-25,3.2061509e-25,100.0,4.398612e-09
Healthy,Healthy,True,2.1354186e-29,1.267751e-19,3.2935881e-37,3.590643e-29,100.0,4.8375204e-10
Alternaria,Alternaria,True,100.0,1.9780928e-12,4.4536684e-14,4.63335e-19,6.7884635e-08,1.2794444e-20
Cedar Apple Rust,Cedar Apple Rust,True,4.4549492e-07,0.0013607759,99.99864,1.4442675e-07,1.6557188e-07,3.07059e-13
Alternaria,Alternaria,True,100.0,7.742087e-16,1.4999655e-19,6.8762955e-12,2.5327535e-07,2.871541e-26
Powdery Mildew,Powdery Mildew,True,2.8717232e-06,3.0708948e-06,9.966626e-09,6.1008893e-07,4.229984,95.770004
Powdery Mildew,Powdery Mildew,True,4.5825258e-05,3.4376874e-06,2.7178157e-07,0.00011236696,1.448284,98.55156
Fire Blight,Fire Blight,True,0.00063166174,3.33791e-07,2.9025957e-06,99.986694,0.012669515,3.0243733e-08
Fire Blight,Fire Blight,True,0.009081887,0.18719117,0.101236336,99.67903,0.023351023,0.00010400733
Fire Blight,Fire Blight,True,0.001085433,3.983413e-07,5.2956047e-08,99.96593,0.032984868,1.0542831e-09
Cedar Apple Rust,Cedar Apple Rust,True,5.4915855e-12,1.0839468,98.91606,1.8144674e-07,5.902537e-07,3.0349127e-15
Alternaria,Alternaria,True,100.0,5.996791e-15,9.392464e-18,1.00557505e-25,1.6174537e-11,1.5195622e-29
Fire Blight,Fire Blight,True,0.0105895605,0.00039940077,0.61662066,99.33751,0.034465656,0.00041073535
Healthy,Healthy,True,2.0875225e-19,5.385928e-18,1.2827959e-29,7.785753e-21,100.0,8.922694e-07
Powdery Mildew,Powdery Mildew,True,5.266753e-06,2.3868455e-07,2.8279407e-08,2.7161384e-06,0.7606776,99.23931
Apple Scab,Apple Scab,True,6.894917e-06,99.51599,0.47817007,0.0015960699,0.0042244545,2.1195206e-07
Powdery Mildew,Powdery Mildew,True,0.036758583,0.001881378,0.0046623615,1.1134531,2.5628247,96.28041
Powdery Mildew,Powdery Mildew,True,1.7795912e-05,9.374652e-07,9.389859e-08,3.638029e-05,1.0597513,98.9402
Powdery Mildew,Powdery Mildew,True,1.9263689e-05,2.8819275e-05,8.89147e-08,1.105748e-05,5.3853173,94.61462
Fire Blight,Fire Blight,True,1.3189439e-05,0.014406804,3.150556e-05,99.89453,0.09102303,1.5889159e-06
Powdery Mildew,Powdery Mildew,True,0.00017168158,2.291504e-06,4.3633663e-06,0.00039699397,0.60863525,99.39078
Alternaria,Alternaria,True,100.0,7.077029e-16,1.847195e-17,6.0694605e-18,3.2344682e-09,1.2474696e-24
Cedar Apple Rust,Cedar Apple Rust,True,8.312544e-08,13.806219,86.18925,0.0043626204,0.00017569726,2.8824282e-10
Fire Blight,Fire Blight,True,3.9014638e-05,1.6846265e-06,0.00021781382,99.99911,0.0006324298,1.0749544e-08
Fire Blight,Fire Blight,True,3.5228115e-06,5.686837e-07,2.6380487e-08,99.99957,0.0004230266,1.1847416e-13
Healthy,Healthy,True,1.350843e-07,2.5460017e-06,1.6405834e-10,4.6052013e-11,72.077866,27.922127
Alternaria,Alternaria,True,100.0,4.3830543e-19,5.3449996e-23,2.1293438e-20,4.6729677e-12,9.818348e-34
Healthy,Healthy,True,2.6422872e-13,6.7113217e-07,1.1030764e-11,9.118118e-06,99.999954,3.9444836e-05
Apple Scab,Apple Scab,True,2.4120184e-10,99.99998,1.1410854e-05,5.271411e-09,1.338079e-05,3.8031657e-14
Powdery Mildew,Powdery Mildew,True,1.22345555e-05,1.8584252e-06,6.219922e-08,1.4947949e-05,1.8439724,98.156
Fire Blight,Fire Blight,True,3.0326253e-06,2.4786527e-06,3.8808324e-08,99.99661,0.0033792062,1.8282247e-11
Powdery Mildew,Powdery Mildew,True,1.3624915e-05,2.000104e-07,2.0022416e-07,1.1333368e-05,0.27682832,99.723145
Apple Scab,Apple Scab,True,1.228353e-05,95.42848,4.4303703,0.13957268,0.0015713213,2.9950893e-08
Healthy,Healthy,True,1.7468503e-23,4.96882e-12,4.2290814e-23,1.1339781e-14,100.0,2.6591182e-10
Healthy,Healthy,True,7.686133e-12,5.51044e-16,2.1279417e-25,1.0712398e-14,100.0,5.941539e-11
Healthy,Healthy,True,1.9513642e-22,1.9832127e-15,7.926282e-33,9.2906e-41,100.0,2.3628057e-17
Cedar Apple Rust,Cedar Apple Rust,True,2.3996597e-07,0.004793655,99.99464,0.00056456483,1.9214344e-06,5.020416e-11
Powdery Mildew,Powdery Mildew,True,9.240123e-06,1.4950344e-07,1.3955095e-07,6.3340876e-06,0.4169287,99.583046
Alternaria,Alternaria,True,100.0,7.7828116e-10,7.357172e-10,3.96541e-13,2.8277717e-07,7.8661366e-16
Healthy,Healthy,True,6.3277677e-21,3.413653e-21,4.070497e-31,1.810993e-14,100.0,2.0321703e-17
Fire Blight,Fire Blight,True,0.0027187122,0.0020439648,0.00034569722,99.92761,0.06726455,1.5878235e-05
Apple Scab,Apple Scab,True,6.7089395e-10,99.99608,0.003559086,0.000232969,0.00012781289,5.9740633e-12
Healthy,Healthy,True,2.4781925e-25,2.7746838e-16,2.7024638e-35,3.223e-42,100.0,1.288254e-14
Healthy,Healthy,True,7.6432475e-17,5.4875455e-11,1.6894235e-20,5.467481e-13,99.99998,2.7765489e-05
Cedar Apple Rust,Cedar Apple Rust,True,7.0068922e-06,1.0980206,98.89256,0.009062091,0.00034800815,2.6524416e-08
Powdery Mildew,Powdery Mildew,True,0.0031114833,0.00022607624,8.5980224e-05,0.17793639,2.7857332,97.032906
Cedar Apple Rust,Cedar Apple Rust,True,2.6121606e-07,26.437181,73.54773,0.014794794,0.0002873217,9.246463e-10
Healthy,Healthy,True,4.846046e-13,2.3323605e-15,1.43942e-25,3.849277e-20,100.0,7.2034867e-10
Fire Blight,Fire Blight,True,2.3838458e-05,3.5646386e-05,2.1750502e-05,99.99709,0.0028330695,5.1100835e-09
Cedar Apple Rust,Cedar Apple Rust,True,1.711283e-07,1.6147733,98.38483,0.00029067145,0.000106820655,7.971992e-10
Healthy,Healthy,True,5.340103e-25,1.4013924e-15,1.175915e-24,2.992311e-14,100.0,4.8918186e-10
Cedar Apple Rust,Cedar Apple Rust,True,2.0182488e-06,0.004836011,99.99218,0.002949523,3.9616123e-05,1.4744532e-08
Cedar Apple Rust,Cedar Apple Rust,True,2.0466198e-08,0.0014651867,99.99852,7.523089e-06,2.4098168e-07,1.3662685e-12
Apple Scab,Apple Scab,True,3.9807546e-10,99.99315,0.006542961,0.00022501308,8.0570404e-05,2.8237978e-12
Cedar Apple Rust,Cedar Apple Rust,True,2.6768199e-05,0.018457115,99.94009,0.041388236,4.8769503e-05,1.3405622e-08
Powdery Mildew,Powdery Mildew,True,7.8168436e-05,2.9169385e-05,1.88482e-06,6.564695e-05,1.4835379,98.51629
Powdery Mildew,Powdery Mildew,True,2.899411e-05,8.209907e-06,1.2712225e-07,0.0006345862,5.0706973,94.92862
Cedar Apple Rust,Cedar Apple Rust,True,1.4558486e-05,0.0056618294,99.97609,0.018165313,7.3946634e-05,5.987573e-08
Powdery Mildew,Powdery Mildew,True,1.1376192e-06,4.2038653e-08,7.0873285e-09,1.3107228e-07,0.43059146,99.569405
Cedar Apple Rust,Cedar Apple Rust,True,4.4725126e-09,24.842476,75.15731,0.00012594824,8.639635e-05,1.1355864e-11
Apple Scab,Apple Scab,True,1.0889564e-06,99.9523,0.023601476,0.022987569,0.0011099636,7.332658e-09
Apple Scab,Apple Scab,True,6.3877117e-09,99.99697,0.0025366757,0.0002734822,0.00021180199,1.9362355e-10
Cedar Apple Rust,Cedar Apple Rust,True,2.7830191e-08,49.147655,50.851967,0.0002474799,0.00012963067,1.6215583e-10
Powdery Mildew,Powdery Mildew,True,5.097545e-05,4.8572942e-06,1.1107494e-06,6.4792155e-05,0.75695413,99.242935
Cedar Apple Rust,Cedar Apple Rust,True,0.0035743183,0.02038718,99.96635,0.009508293,0.00017766232,1.845801e-07
Cedar Apple Rust,Cedar Apple Rust,True,1.1186387e-08,0.013807131,99.98586,0.00032795136,2.03617e-06,7.2359475e-12
Cedar Apple Rust,Cedar Apple Rust,True,5.051893e-06,0.31287017,99.65356,0.03299941,0.00056457357,7.634958e-08
Healthy,Healthy,True,1.3399792e-09,3.7555983e-10,5.837194e-16,9.861528e-24,100.0,6.7596254e-08
Powdery Mildew,Powdery Mildew,True,3.3855852e-06,2.8741408e-07,5.086492e-08,1.4818339e-06,0.45189947,99.5481
Powdery Mildew,Powdery Mildew,True,0.018185673,0.0005003204,0.0011542062,1.0015246,2.7820528,96.19658
Alternaria,Alternaria,True,100.0,1.0971886e-12,7.862771e-10,2.2863873e-09,5.0713076e-08,2.9652056e-17
Apple Scab,Apple Scab,True,1.17373515e-11,99.99976,0.00023359967,2.457293e-10,6.145035e-06,4.5449103e-15
Cedar Apple Rust,Apple Scab,False,9.399959e-07,75.630714,24.35837,0.010442005,0.0004700872,3.2372782e-09
Cedar Apple Rust,Cedar Apple Rust,True,0.00012800936,0.060239963,99.72917,0.21010609,0.0003422766,2.2899694e-07
Alternaria,Alternaria,True,100.0,7.553213e-12,4.4950269e-13,2.0145492e-17,1.605845e-09,1.4307844e-21
Cedar Apple Rust,Apple Scab,False,2.86176e-11,52.452244,47.547756,1.6746651e-07,3.821668e-06,1.1933918e-14
Apple Scab,Apple Scab,True,3.505904e-11,99.99994,5.9924383e-05,1.0838599e-11,3.277583e-06,2.9788441e-16
Cedar Apple Rust,Cedar Apple Rust,True,1.0103234e-06,0.0074170427,99.99254,3.2366675e-05,5.145527e-06,4.3260479e-10
Cedar Apple Rust,Cedar Apple Rust,True,4.1963042e-07,0.00925769,99.99074,4.672834e-06,4.1737403e-06,1.3926703e-10
Healthy,Healthy,True,1.4929642e-12,6.910582e-07,3.6677536e-11,0.00012471892,99.99987,9.198323e-06
Cedar Apple Rust,Cedar Apple Rust,True,2.5763097e-06,0.006640432,99.96554,0.027773632,4.3605447e-05,9.056755e-09
Healthy,Healthy,True,1.3845229e-13,1.4765687e-13,1.8478776e-18,8.870632e-07,100.0,4.3238046e-10
Apple Scab,Apple Scab,True,4.8387978e-05,97.12857,2.849931,0.0010503678,0.020397626,1.0960375e-06
Apple Scab,Apple Scab,True,6.431417e-12,99.99998,1.8218867e-05,5.555997e-13,6.588074e-06,1.0927835e-16
Fire Blight,Fire Blight,True,0.003346244,0.0029899094,0.0044123484,99.98,0.0092184,3.4327015e-05
Powdery Mildew,Powdery Mildew,True,1.0077117e-06,5.1212485e-08,2.9503072e-08,1.5734798e-07,0.3378349,99.66216
Cedar Apple Rust,Apple Scab,False,1.4757067e-06,89.83351,10.155999,0.008814613,0.0016742079,2.9237443e-08
Powdery Mildew,Powdery Mildew,True,5.5068557e-07,4.7961805e-07,1.4705015e-10,2.4176844e-08,20.867762,79.13224
Alternaria,Alternaria,True,100.0,5.392554e-23,7.257274e-24,5.905199e-28,5.2114363e-14,1.802023e-34
Fire Blight,Fire Blight,True,0.010854522,0.0008860787,0.007060862,97.138084,2.6692717,0.17383955
Fire Blight,Fire Blight,True,0.00020015045,5.128995e-06,1.0442527e-06,99.99669,0.0031170177,1.2699855e-09
Healthy,Healthy,True,8.3166407e-10,7.529747e-05,7.546272e-11,0.00039749712,99.999176,0.0003506836
Fire Blight,Fire Blight,True,0.002452129,2.3819298e-06,0.21387187,99.77812,0.0055140234,2.8378563e-05
Healthy,Healthy,True,1.2722176e-19,3.0149375e-12,1.4813876e-27,1.4048081e-36,100.0,2.4752198e-15
Cedar Apple Rust,Apple Scab,False,2.476013e-08,59.03362,40.966198,0.00013074891,4.940281e-05,1.9283438e-11
Fire Blight,Fire Blight,True,0.11424484,0.00042028545,7.4101245e-06,99.8757,0.009636154,1.2504983e-11
Alternaria,Alternaria,True,100.0,1.1071566e-13,1.8852624e-14,4.3601543e-13,2.3956717e-08,1.5021634e-20
Healthy,Healthy,True,7.4761254e-36,2.4669206e-18,8.0767145e-36,5.455651e-27,100.0,3.606907e-16
Powdery Mildew,Powdery Mildew,True,0.00037365238,3.2867254e-05,2.7808472e-05,0.00040239378,0.7713387,99.22782
Apple Scab,Apple Scab,True,0.00014696529,99.91302,0.07842584,0.0061957343,0.0022163107,1.2174435e-07
Powdery Mildew,Powdery Mildew,True,0.00071362127,5.321043e-05,2.2892898e-05,0.007550484,1.3572503,98.63441
Healthy,Healthy,True,3.8442387e-05,1.8275617e-10,2.2653549e-17,1.4576282e-15,99.99996,8.974799e-11
Fire Blight,Fire Blight,True,2.974313e-06,5.1723976e-07,6.458915e-09,99.99388,0.006111949,4.485676e-12
Fire Blight,Fire Blight,True,0.00028008336,0.022941047,0.055893518,99.91111,0.009772762,9.292652e-07
Powdery Mildew,Powdery Mildew,True,2.9619912e-05,4.158918e-06,4.995642e-07,2.520894e-05,0.7213297,99.27861
Cedar Apple Rust,Cedar Apple Rust,True,2.1653064e-09,1.3923732,98.607475,0.00014623665,3.7823536e-06,1.002701e-12
Healthy,Healthy,True,1.9429096e-09,6.714227e-12,2.3987513e-17,1.7814363e-08,100.0,3.2691873e-06
Cedar Apple Rust,Cedar Apple Rust,True,3.72555e-06,0.08131362,99.91865,1.9133071e-05,2.142189e-05,1.7652675e-10
Healthy,Healthy,True,2.2863269e-20,4.231108e-11,2.7014961e-19,6.545699e-11,100.0,1.1107669e-10
Powdery Mildew,Powdery Mildew,True,2.436035e-05,6.025962e-07,3.137063e-07,2.4805684e-05,0.37574285,99.62421
Apple Scab,Apple Scab,True,6.763887e-07,99.599525,0.36627916,0.029692275,0.0044963416,6.452493e-08
Apple Scab,Cedar Apple Rust,False,7.2863264e-07,43.729164,56.27067,1.8273791e-05,0.00014175844,3.145867e-10
Alternaria,Alternaria,True,100.0,4.159174e-12,9.342162e-12,3.6029735e-09,2.8665106e-08,6.8137736e-19
Cedar Apple Rust,Cedar Apple Rust,True,3.6103877e-08,8.939646,91.060165,0.0001433787,4.3585307e-05,6.5391165e-11
Healthy,Healthy,True,4.2140296e-13,5.8444575e-16,3.446631e-26,7.6332707e-28,100.0,3.6179504e-13
Apple Scab,Apple Scab,True,5.0671783e-06,99.99873,0.0010999875,5.362228e-05,0.0001124438,2.0205264e-10
Alternaria,Alternaria,True,100.0,3.346295e-16,6.258663e-18,4.0880073e-14,2.44104e-08,7.039092e-24
Fire Blight,Fire Blight,True,0.0006436933,2.2624774e-05,3.0134433e-05,99.994705,0.004598925,1.01767114e-07
Apple Scab,Apple Scab,True,9.436462e-10,99.81499,0.1849988,1.9229894e-06,2.0611522e-05,6.677126e-13
Fire Blight,Fire Blight,True,0.05999052,0.27980664,11.259171,88.35701,0.043302618,0.0007181213
Healthy,Healthy,True,1.8302607e-27,7.792391e-18,9.619727e-30,5.1351335e-18,100.0,2.213032e-12
Healthy,Healthy,True,1.3226195e-19,1.3497005e-17,1.6399665e-26,1.8022263e-11,100.0,6.1751647e-17
Cedar Apple Rust,Cedar Apple Rust,True,3.545511e-08,0.07194333,99.92806,2.8345798e-07,7.0791504e-07,7.9807124e-13
Apple Scab,Apple Scab,True,4.557588e-08,99.78951,0.20919232,0.0012390983,5.7994537e-05,3.1293426e-11
Powdery Mildew,Powdery Mildew,True,0.00029146147,6.616626e-06,3.4329814e-06,0.0014443623,1.0844264,98.91383
Cedar Apple Rust,Cedar Apple Rust,True,5.664403e-09,0.0063465247,99.993515,0.00014077775,1.333345e-06,2.832169e-12
Cedar Apple Rust,Cedar Apple Rust,True,1.8069561e-09,0.00063997164,99.99936,1.4030023e-06,5.966403e-08,1.2201198e-13
Alternaria,Alternaria,True,99.999985,3.6858598e-14,3.8077638e-16,4.6012133e-08,1.3421216e-05,6.925851e-20
Cedar Apple Rust,Cedar Apple Rust,True,7.091145e-05,0.5198877,99.30051,0.17583399,0.0036967848,4.980969e-06
Healthy,Healthy,True,1.3502874e-17,4.628569e-16,1.1225838e-24,9.842287e-16,99.999985,8.2325105e-06
Fire Blight,Fire Blight,True,0.025890524,0.045396227,15.289571,83.20897,1.279367,0.15080255
Apple Scab,Apple Scab,True,3.9538373e-11,99.99373,0.006263799,1.5011095e-09,7.8285166e-07,8.6845494e-16
Powdery Mildew,Powdery Mildew,True,7.1022515e-07,8.1427254e-07,9.637636e-10,3.0079985e-08,6.6509986,93.349
Apple Scab,Apple Scab,True,5.4420785e-10,99.98007,0.01953438,0.00013918953,0.00025508142,2.8170234e-11
Cedar Apple Rust,Cedar Apple Rust,True,5.4476324e-05,0.49219885,98.33159,1.1756607,0.000493859,5.4855136e-08
Alternaria,Alternaria,True,100.0,2.3256758e-18,2.7076541e-20,2.9461487e-26,8.77971e-13,2.6745734e-31
Apple Scab,Apple Scab,True,1.9036921e-08,99.99176,0.008131086,8.659545e-06,9.632762e-05,7.1999226e-11
Alternaria,Alternaria,True,100.0,1.1546455e-16,2.6241641e-23,2.112627e-21,3.5648252e-08,1.0889512e-31
Cedar Apple Rust,Cedar Apple Rust,True,8.839749e-09,3.0042963,96.99527,0.00039041214,4.1428393e-05,3.4008678e-11
Powdery Mildew,Powdery Mildew,True,0.00025831664,0.00014068054,9.013481e-06,0.0028587938,1.8511428,98.14559
Alternaria,Alternaria,True,100.0,2.2361236e-15,2.337387e-20,1.2145678e-15,3.3463292e-07,1.2182587e-27
Fire Blight,Fire Blight,True,1.0737269e-05,5.307353e-05,6.024691e-07,99.9915,0.008444856,6.739914e-10
Alternaria,Alternaria,True,100.0,4.744417e-13,2.5022645e-17,1.519488e-20,7.286634e-10,1.8514822e-27
Healthy,Healthy,True,3.9456784e-18,2.9708704e-22,5.457377e-35,4.9043396e-24,100.0,2.833432e-13
Powdery Mildew,Powdery Mildew,True,2.2071936e-06,8.8471353e-07,2.0179442e-08,6.174753e-07,1.2169724,98.78302
Apple Scab,Apple Scab,True,2.2047641e-07,99.75526,0.24205756,0.002453576,0.00023320278,1.864494e-10
Healthy,Healthy,True,9.804073e-13,5.0910525e-09,4.257933e-19,3.9731963e-17,99.999916,8.0841564e-05
Fire Blight,Fire Blight,True,4.4060158e-05,7.9607606e-05,0.008807247,99.99059,0.00047459026,8.875155e-09
Fire Blight,Fire Blight,True,0.004402311,0.00012336898,0.0051934165,99.98991,0.0003772377,4.9625295e-09
Powdery Mildew,Powdery Mildew,True,2.1709227e-06,3.268189e-07,3.853215e-09,7.079237e-07,2.58718,97.41281
Fire Blight,Fire Blight,True,8.401242e-06,4.7850733e-07,1.6325481e-07,99.99428,0.005713302,4.083044e-10
Healthy,Healthy,True,5.855577e-14,4.346062e-18,1.700214e-28,6.495369e-29,100.0,1.5209247e-14
Cedar Apple Rust,Cedar Apple Rust,True,1.8647286e-08,0.0024534352,99.99707,0.0004830515,1.8126615e-06,2.567514e-11
Alternaria,Alternaria,True,100.0,2.9515601e-18,3.064174e-20,4.0451273e-23,3.1639727e-10,8.430522e-28
Healthy,Healthy,True,6.071784e-08,1.2603406e-10,5.321642e-16,1.2107963e-06,100.0,1.5504614e-06
Healthy,Healthy,True,1.3658298e-31,7.106022e-18,5.6576426e-32,6.340094e-20,100.0,4.9724835e-14
Powdery Mildew,Powdery Mildew,True,3.3272072e-06,3.8426654e-07,1.2242573e-08,1.4650166e-06,1.1231347,98.87686
Apple Scab,Apple Scab,True,9.66506e-11,99.89816,0.10179631,1.2184089e-09,3.4243807e-05,3.3248188e-14
Alternaria,Alternaria,True,100.0,3.0546232e-15,1.179323e-19,1.2772928e-14,2.8122597e-07,3.1139498e-26
Apple Scab,Apple Scab,True,1.5366102e-07,97.476425,2.5232997,5.3574844e-05,0.00021049182,5.946002e-10
Fire Blight,Fire Blight,True,0.00033546294,0.006100054,0.0014496292,99.958916,0.033192802,1.528451e-05
Powdery Mildew,Powdery Mildew,True,2.0821385e-06,6.543522e-07,2.8866666e-08,3.175462e-07,1.001151,98.99885
Powdery Mildew,Powdery Mildew,True,4.4465574e-05,1.1153927e-06,1.2186363e-06,6.135833e-05,0.52819896,99.471695
Powdery Mildew,Powdery Mildew,True,1.6281825e-07,1.9172333e-09,1.8760886e-09,1.8368187e-08,0.21526437,99.78473
Fire Blight,Fire Blight,True,0.0072871544,0.0033046864,0.04594126,96.87317,2.982637,0.0876612
Powdery Mildew,Powdery Mildew,True,4.1671555e-07,6.086877e-09,3.7702836e-09,4.404347e-08,0.35834166,99.641655
Fire Blight,Fire Blight,True,4.196359e-06,2.1421922e-05,4.743018e-08,99.99256,0.007411897,1.9569176e-11
Healthy,Healthy,True,3.071715e-10,2.7907115e-06,6.327854e-10,0.0004758238,99.997734,0.0017909686
Powdery Mildew,Powdery Mildew,True,4.0086492e-05,2.1916037e-05,2.8285746e-07,0.0006211682,4.120036,95.87929
Apple Scab,Apple Scab,True,0.003248699,99.67116,0.11256548,0.20811144,0.004918585,8.0406375e-07
Fire Blight,Fire Blight,True,0.0058198515,0.027046178,0.006214484,99.836006,0.12211299,0.0027865241
Cedar Apple Rust,Cedar Apple Rust,True,9.211217e-06,0.0013761633,99.98468,0.013903066,2.1352398e-05,1.1852983e-08
Powdery Mildew,Powdery Mildew,True,4.6876002e-07,1.3296766e-07,3.0119178e-09,8.014294e-08,1.2125676,98.78743
Healthy,Healthy,True,1.378315e-12,1.0389958e-10,5.65543e-20,1.00941614e-13,99.99994,5.665308e-05
Cedar Apple Rust,Cedar Apple Rust,True,5.280736e-05,0.20679054,99.79164,0.0012944853,0.0002258726,8.4633704e-08
Apple Scab,Apple Scab,True,4.403767e-12,99.98223,0.017767515,1.3119913e-11,1.5082391e-07,6.8455722e-18
Cedar Apple Rust,Cedar Apple Rust,True,1.7995033e-05,0.031303566,99.96866,1.9147448e-05,6.454907e-06,1.640767e-10
Healthy,Healthy,True,8.86726e-12,7.328918e-15,5.337684e-23,4.238935e-15,100.0,4.0203923e-07
Healthy,Healthy,True,0.00025798683,2.6399033e-07,8.4886986e-11,0.0003681712,99.99674,0.0026197743
Apple Scab,Apple Scab,True,4.9246585e-17,99.99996,3.8669703e-05,4.2845114e-18,8.2035217e-07,1.9948973e-22
Powdery Mildew,Powdery Mildew,True,8.111242e-06,2.300829e-07,1.357884e-07,4.9699215e-06,0.32665533,99.67334
Apple Scab,Apple Scab,True,3.4805774e-15,99.99877,0.0012323934,3.565782e-15,2.1337674e-07,2.5493251e-20
Powdery Mildew,Powdery Mildew,True,2.9970615e-06,1.1055164e-05,8.943942e-09,6.747438e-05,12.413191,87.58673
Apple Scab,Apple Scab,True,6.2161244e-16,99.99998,1.547056e-05,6.549533e-14,3.0422345e-06,8.419371e-20
Apple Scab,Apple Scab,True,9.882714e-10,99.206535,0.7934482,5.777999e-06,1.7206215e-05,9.610334e-13
