Actual_Disease,Predicted_Disease,Correct,Prob_Alternaria_%,Prob_Apple Scab_%,Prob_Cedar Apple Rust_%,Prob_Fire Blight_%,Prob_Healthy_%,Prob_Powdery Mildew_%
Fire Blight,Fire Blight,True,3.1563333e-05,0.00088133954,0.28318623,99.697624,0.018231459,4.2581963e-05
Alternaria,Alternaria,True,100.0,7.0565827e-12,2.389661e-12,2.1163853e-14,8.7734264e-07,2.1757176e-14
Alternaria,Alternaria,True,100.0,1.3666491e-11,6.734128e-13,5.1323357e-17,6.5280193e-07,8.372985e-15
Alternaria,Alternaria,True,99.99551,8.583367e-07,0.00014392142,6.586793e-08,0.0043474706,2.1831984e-06
Alternaria,Alternaria,True,100.0,7.157553e-17,1.3541918e-18,1.1571334e-22,1.693421e-09,1.1242313e-21
Alternaria,Alternaria,True,99.99998,1.7556411e-08,1.14847694e-10,1.9920357e-17,2.2337128e-05,3.151169e-13
Apple Scab,Apple Scab,True,1.9594608e-09,99.999115,0.0008553413,1.6052988e-08,2.2706117e-05,2.87144e-10
Healthy,Healthy,True,1.9185847e-14,7.459689e-13,2.0096231e-15,4.0702645e-08,99.99998,2.2724878e-05
Healthy,Healthy,True,1.2622583e-07,1.0384659e-07,3.564178e-14,3.6339665e-19,99.99988,0.0001226779
Cedar Apple Rust,Cedar Apple Rust,True,1.6637554e-06,0.009014851,99.984215,0.006725527,3.5457637e-05,9.018805e-07
Alternaria,Alternaria,True,99.99998,5.901874e-10,1.8894049e-07,6.016611e-07,2.4754536e-05,8.16782e-10
Cedar Apple Rust,Cedar Apple Rust,True,1.0154306e-05,0.11989834,99.8308,0.0490322,0.00023989467,1.5153093e-05
Powdery Mildew,Powdery Mildew,True,3.5701405e-06,8.8685954e-07,1.4984865e-07,7.8918274e-05,0.8243643,99.17555
Cedar Apple Rust,Cedar Apple Rust,True,4.30707e-09,0.005740469,99.99286,0.0014050155,3.6963054e-06,1.4276003e-08
Apple Scab,Apple Scab,True,2.0891271e-07,90.90591,0.29261437,8.801362,0.000120486446,1.2433646e-08
Fire Blight,Fire Blight,True,6.3495895e-06,7.605322e-06,1.8175231e-06,99.97805,0.021938864,2.1416081e-08
Fire Blight,Fire Blight,True,3.919253e-05,0.00019703532,0.000793552,99.63169,0.3603551,0.006921705
Powdery Mildew,Powdery Mildew,True,3.0813368e-05,9.207115e-07,4.44201e-09,0.0012122549,4.236154,95.7626
Healthy,Healthy,True,3.182493e-14,3.0565852e-20,9.748886e-28,5.388885e-26,100.0,3.4076038e-13
Powdery Mildew,Powdery Mildew,True,5.3742923e-07,2.537169e-07,1.4718939e-08,4.629902e-06,0.53639984,99.4636
Alternaria,Alternaria,True,99.999985,1.2816392e-10,3.0415347e-12,1.0091043e-14,7.094594e-06,2.0630508e-13
Fire Blight,Fire Blight,True,0.0008321199,1.9081755e-05,0.00052442716,99.993004,0.0055978065,2.5749307e-05
Cedar Apple Rust,Cedar Apple Rust,True,8.8877256e-10,15.761049,84.238815,0.0001374313,2.687453e-06,1.7090523e-08
Apple Scab,Apple Scab,True,1.1863664e-11,99.9866,0.013397623,2.8005888e-07,7.4927647e-07,5.3986125e-12
Alternaria,Alternaria,True,99.999825,1.8190823e-08,6.4016174e-05,2.1553935e-05,9.909204e-05,1.0607458e-08
Powdery Mildew,Powdery Mildew,True,0.0017483422,0.00020967473,3.1173517e-05,0.3734009,2.756219,96.86839
Apple Scab,Apple Scab,True,4.4519297e-10,99.98478,0.01353466,0.0016774817,5.356213e-06,1.1813017e-09
Alternaria,Alternaria,True,99.99996,1.2093739e-10,9.42231e-12,1.179797e-16,3.7014805e-05,9.791253e-14
Alternaria,Alternaria,True,99.99495,1.763304e-09,2.4257887e-10,2.4508544e-11,0.005059394,2.402549e-10
Fire Blight,Fire Blight,True,1.7361959e-06,0.00085050735,0.00039760006,99.99789,0.00086394284,2.6579505e-07
Fire Blight,Fire Blight,True,0.0046968022,3.203628e-05,5.089698e-05,99.965096,0.030067118,6.816734e-05
Cedar Apple Rust,Cedar Apple Rust,True,5.142391e-06,0.05692614,99.94265,0.00036617302,5.0869097e-05,1.071966e-06
Apple Scab,Apple Scab,True,8.0841374e-08,99.995445,0.0017736822,0.0027229406,6.36128e-05,1.0398013e-07
Cedar Apple Rust,Cedar Apple Rust,True,1.8984426e-07,0.0071134563,99.98832,0.00452778,3.8240945e-05,6.718609e-07
Cedar Apple Rust,Cedar Apple Rust,True,4.800324e-07,0.18033908,99.722725,0.096538454,0.0003878502,3.2394137e-06
Alternaria,Alternaria,True,100.0,3.3580933e-11,3.1235121e-09,7.3601236e-09,3.0462704e-06,1.5376225e-12
Powdery Mildew,Powdery Mildew,True,2.7445362e-06,6.192058e-07,1.4242908e-08,2.4581004e-05,0.8054846,99.19449
Apple Scab,Apple Scab,True,1.0264912e-10,99.77203,0.22785299,0.000102705635,2.5056906e-06,1.1178927e-09
Powdery Mildew,Powdery Mildew,True,1.8017953e-06,5.2744003e-06,7.754481e-07,0.00013998713,0.93231666,99.067535
Powdery Mildew,Powdery Mildew,True,2.1160515e-06,2.331509e-06,1.7635905e-07,2.7204203e-05,0.6880232,99.31195
Apple Scab,Apple Scab,True,1.0718212e-08,99.986244,0.013694874,3.030534e-07,5.4212513e-05,5.964366e-09
Cedar Apple Rust,Cedar Apple Rust,True,4.3847432e-09,2.0789244,97.92103,4.316526e-05,3.892788e-06,7.56712e-08
Healthy,Healthy,True,7.4530836e-15,7.766139e-15,3.3802914e-25,1.1585344e-28,100.0,1.11224196e-07
Healthy,Healthy,True,4.6652294e-23,7.3966764e-19,2.6246726e-32,4.447549e-25,100.0,2.8632702e-08
Alternaria,Alternaria,True,99.999985,2.1379372e-10,1.5543798e-12,1.1254821e-17,1.0731137e-05,1.8723614e-14
Cedar Apple Rust,Cedar Apple Rust,True,5.7079852e-08,0.0020618427,99.99794,1.0732774e-06,1.4422457e-06,2.2487057e-09
Alternaria,Alternaria,True,100.0,3.660039e-13,1.1909403e-14,8.07647e-13,1.5593647e-06,1.4040404e-16
Powdery Mildew,Powdery Mildew,True,2.0840731e-07,1.6166759e-07,3.0338485e-10,1.8738535e-07,4.031812,95.968185
Powdery Mildew,Powdery Mildew,True,8.986529e-06,9.0417825e-07,2.3881409e-08,0.00019559031,1.6114867,98.388306
Fire Blight,Fire Blight,True,0.006144754,9.705477e-08,1.4305558e-05,99.967766,0.026060259,6.2810045e-06
Fire Blight,Fire Blight,True,0.011532654,0.2177065,0.069506384,99.677734,0.021324407,0.002187227
Fire Blight,Fire Blight,True,0.0023394737,1.5842657e-07,3.4738073e-06,99.97279,0.024864493,5.6687654e-08
Cedar Apple Rust,Cedar Apple Rust,True,2.2146425e-12,0.3388614,99.66114,3.2865125e-07,6.3473e-08,6.115131e-11
Alternaria,Alternaria,True,100.0,4.6657202e-11,3.524782e-14,1.1184352e-21,2.8489774e-07,1.2193063e-17
Fire Blight,Fire Blight,True,0.003922804,0.0002965379,0.83989,99.120636,0.03360237,0.0016481676
Healthy,Healthy,True,1.351581e-17,5.004686e-20,2.909468e-28,7.7346034e-20,100.0,3.392855e-06
Powdery Mildew,Powdery Mildew,True,1.5009855e-06,6.971582e-07,3.408925e-08,1.0455991e-05,0.8557727,99.14421
Apple Scab,Apple Scab,True,4.8611337e-06,99.09885,0.8995193,0.0006449612,0.00095802924,1.806792e-05
Powdery Mildew,Powdery Mildew,True,0.012275748,0.0016848156,0.0007453343,1.6137637,2.853738,95.517784
Powdery Mildew,Powdery Mildew,True,4.22767e-06,7.885377e-07,2.7999874e-08,0.0001134147,1.237759,98.762115
Powdery Mildew,Powdery Mildew,True,3.447991e-06,5.2338864e-06,1.4350615e-08,4.369665e-06,7.1383486,92.86165
Fire Blight,Fire Blight,True,1.3069658e-05,0.0029582675,3.0343386e-05,99.93366,0.06331455,1.8580267e-05
Powdery Mildew,Powdery Mildew,True,3.5535573e-05,6.8543363e-06,1.1904577e-06,0.0007966736,0.63317305,99.36599
Alternaria,Alternaria,True,100.0,1.1868004e-13,1.01496096e-14,1.653139e-17,1.7506736e-07,6.710471e-17
Cedar Apple Rust,Cedar Apple Rust,True,4.6002835e-08,11.90347,88.09279,0.0036735034,6.8755464e-05,5.3310436e-07
Fire Blight,Fire Blight,True,2.1784208e-06,8.3454825e-07,0.00065734715,99.99789,0.001446661,2.6990762e-07
Fire Blight,Fire Blight,True,2.4827375e-06,2.1786482e-06,2.735418e-05,99.99955,0.00041827952,1.2320983e-09
Healthy,Healthy,True,2.909738e-08,5.121989e-07,6.4960023e-11,3.8706104e-11,68.49354,31.506454
Alternaria,Alternaria,True,100.0,6.5909107e-15,1.03344695e-17,3.011494e-20,1.1463943e-09,6.0589485e-21
Healthy,Healthy,True,4.8456004e-14,4.201432e-08,7.2050595e-12,1.6285588e-06,100.0,3.3814267e-06
Apple Scab,Apple Scab,True,3.0321515e-10,99.99989,0.00010889421,1.234399e-08,3.8043388e-06,5.492902e-11
Powdery Mildew,Powdery Mildew,True,1.1255249e-06,3.8121271e-07,5.2614673e-09,2.6457685e-05,2.259266,97.74071
Fire Blight,Fire Blight,True,1.0953709e-06,1.0730378e-06,6.6611337e-06,99.99773,0.0022730522,1.780944e-08
Powdery Mildew,Powdery Mildew,True,3.3364397e-06,5.6605217e-07,4.2974175e-08,1.450665e-05,0.3886973,99.61128
Apple Scab,Apple Scab,True,2.959749e-06,97.19312,2.7657669,0.040841464,0.00025509283,5.97676e-06
Healthy,Healthy,True,3.2179814e-21,4.2772892e-13,5.8193423e-23,1.9382704e-14,100.0,1.0904052e-10
Healthy,Healthy,True,3.1735595e-13,2.3465555e-18,3.8480196e-25,1.969294e-17,100.0,1.1610608e-09
Healthy,Healthy,True,4.9909212e-20,2.792852e-17,4.9394626e-34,0.0,100.0,1.2034897e-15
Cedar Apple Rust,Cedar Apple Rust,True,2.5896355e-07,0.0074656126,99.99188,0.00064762944,4.7395183e-06,1.2705193e-07
Powdery Mildew,Powdery Mildew,True,6.2926557e-07,3.3603874e-07,5.6855992e-08,1.5101985e-05,0.42102262,99.57897
Alternaria,Alternaria,True,99.999954,1.5470944e-08,3.581191e-09,3.555608e-12,4.4890327e-05,1.1201659e-10
Healthy,Healthy,True,8.439503e-20,3.6256037e-21,2.9629884e-25,3.634867e-14,100.0,5.8714576e-14
Fire Blight,Fire Blight,True,0.001827802,4.7900994e-05,0.00010931393,99.94639,0.05123394,0.0003940298
Apple Scab,Apple Scab,True,2.7366862e-09,99.98697,0.012820141,0.00012186906,8.4342435e-05,8.931858e-09
Healthy,Healthy,True,2.4494727e-23,2.6877336e-18,6.988031e-35,2.8e-43,100.0,1.0730676e-11
Healthy,Healthy,True,2.5369526e-14,3.0964604e-12,2.9834534e-20,2.0100764e-12,99.99987,0.00012573654
Cedar Apple Rust,Cedar Apple Rust,True,1.6048542e-06,0.9547088,99.03776,0.00745102,8.653503e-05,3.1744041e-06
Powdery Mildew,Powdery Mildew,True,0.0004770241,6.800708e-05,2.0835038e-05,0.1578729,2.904643,96.93691
Cedar Apple Rust,Cedar Apple Rust,True,1.0209791e-07,23.563845,76.412895,0.023123398,0.00014003452,1.3859272e-06
Healthy,Healthy,True,2.275528e-13,9.97016e-17,1.1432674e-24,2.4109636e-23,100.0,6.3876375e-09
Fire Blight,Fire Blight,True,4.647522e-06,1.1319341e-05,0.000119485914,99.99689,0.0029750539,8.7246093e-07
Cedar Apple Rust,Cedar Apple Rust,True,5.4560967e-08,1.5356132,98.46406,0.00030911237,2.5882031e-05,5.712395e-07
Healthy,Healthy,True,1.969769e-23,2.9143928e-18,1.5438547e-24,1.5299209e-14,100.0,3.5275043e-11
Cedar Apple Rust,Cedar Apple Rust,True,3.1230712e-07,0.0056849574,99.99168,0.0026111316,2.741732e-05,8.0210197e-07
Cedar Apple Rust,Cedar Apple Rust,True,5.608027e-09,0.0036564243,99.99633,1.802702e-05,4.682542e-07,2.6244569e-09
Apple Scab,Apple Scab,True,7.505157e-10,99.98876,0.011145342,7.656868e-05,2.3024293e-05,2.760789e-09
Cedar Apple Rust,Cedar Apple Rust,True,3.4487105e-06,0.0131544145,99.970406,0.016411686,1.717246e-05,7.614839e-07
Powdery Mildew,Powdery Mildew,True,4.2704146e-06,1.2185039e-05,3.018511e-07,6.406841e-05,1.3956764,98.604256
Powdery Mildew,Powdery Mildew,True,1.5544974e-05,6.585557e-07,1.3120408e-08,0.000834589,5.013424,94.985725
Cedar Apple Rust,Cedar Apple Rust,True,2.2516328e-06,0.0068241754,99.97415,0.018975703,5.1084924e-05,1.4828972e-06
Powdery Mildew,Powdery Mildew,True,7.8323865e-07,9.233238e-08,1.8311686e-09,2.5980896e-07,0.53544694,99.46456
Cedar Apple Rust,Cedar Apple Rust,True,3.3810263e-09,18.57519,81.42462,0.00016803424,1.6405962e-05,5.6050787e-08
Apple Scab,Apple Scab,True,9.414816e-07,99.97602,0.017785788,0.0057351305,0.00045780797,1.1153681e-06
Apple Scab,Apple Scab,True,8.835991e-09,99.99677,0.0030721272,0.00013660509,3.1759464e-05,3.347541e-08
Cedar Apple Rust,Apple Scab,False,2.5505948e-08,52.430557,47.569214,0.00020662083,2.6688112e-05,3.4006888e-07
Powdery Mildew,Powdery Mildew,True,4.6473647e-06,8.159523e-06,6.186714e-07,0.00017972123,1.000514,98.99929
Cedar Apple Rust,Cedar Apple Rust,True,0.0008742908,0.012547983,99.97793,0.008321734,0.00030182768,2.825258e-05
Cedar Apple Rust,Cedar Apple Rust,True,1.3428262e-09,0.017006636,99.98221,0.0007936235,1.5800548e-06,5.372273e-09
Cedar Apple Rust,Cedar Apple Rust,True,1.1295893e-07,0.2144247,99.748,0.03740521,0.00016834906,1.6639294e-06
Healthy,Healthy,True,2.0809559e-07,3.975189e-08,1.6872458e-14,1.0412949e-23,100.0,1.9632707e-06
Powdery Mildew,Powdery Mildew,True,4.751843e-07,7.979696e-07,3.9359595e-08,4.2658203e-06,0.6736242,99.32637
Powdery Mildew,Powdery Mildew,True,0.0043325205,0.00028725312,0.0009580667,2.267081,3.6691453,94.05819
Alternaria,Alternaria,True,100.0,1.4440997e-11,6.976847e-08,1.4911301e-09,2.9894593e-06,3.7043927e-12
Apple Scab,Apple Scab,True,3.681525e-11,99.99966,0.00034726434,6.20635e-10,3.604884e-06,2.5995813e-11
Cedar Apple Rust,Apple Scab,False,7.1966963e-07,77.86252,22.1339,0.00347155,0.000107991444,2.8289048e-06
Cedar Apple Rust,Cedar Apple Rust,True,2.0365793e-05,0.03586341,99.897156,0.06671004,0.00024274648,1.0051529e-05
Alternaria,Alternaria,True,100.0,2.9765262e-10,8.53127e-12,2.748537e-16,1.923455e-06,5.4924815e-14
Cedar Apple Rust,Cedar Apple Rust,True,4.0087939e-10,45.389194,54.6108,4.743735e-07,4.3136074e-06,1.3977925e-09
Apple Scab,Apple Scab,True,7.3400747e-10,99.99966,0.00033928663,7.2467193e-10,9.035632e-06,1.6382819e-11
Cedar Apple Rust,Cedar Apple Rust,True,1.035051e-07,0.009966068,99.98999,4.350814e-05,4.234837e-06,1.2521755e-07
Cedar Apple Rust,Cedar Apple Rust,True,3.7666634e-08,0.011426871,99.98854,2.9414801e-05,4.3485175e-06,5.4316768e-08
Healthy,Healthy,True,3.6423013e-13,9.270251e-09,9.547249e-11,0.0013514179,99.99865,5.465267e-07
Cedar Apple Rust,Cedar Apple Rust,True,9.642097e-08,0.0092555545,99.9386,0.052088294,6.527565e-05,2.9802177e-07
Healthy,Healthy,True,1.4321162e-14,1.5627885e-14,3.5535076e-16,8.0462314e-08,100.0,8.239411e-09
Apple Scab,Apple Scab,True,1.31644965e-05,98.93885,1.0487599,0.00038468707,0.011923369,6.310064e-05
Apple Scab,Apple Scab,True,2.9962774e-10,99.99991,7.798084e-05,5.6328678e-11,1.234799e-05,3.0799044e-12
Fire Blight,Fire Blight,True,0.0032132855,0.0004533449,0.0010538645,99.983505,0.011511212,0.000264931
Powdery Mildew,Powdery Mildew,True,1.5370159e-07,2.6295e-07,1.9655085e-08,5.9877493e-07,0.51275074,99.48725
Cedar Apple Rust,Apple Scab,False,8.77817e-07,85.713104,14.284592,0.0020462177,0.00025229887,5.914547e-06
Powdery Mildew,Powdery Mildew,True,1.5089404e-07,2.8025902e-08,1.2350591e-11,4.7153916e-09,17.171135,82.828865
Alternaria,Alternaria,True,100.0,1.520916e-18,3.981584e-20,2.0356993e-26,5.5395316e-10,2.1513196e-23
Fire Blight,Fire Blight,True,7.020177e-05,0.0001601421,0.0046226303,99.067726,0.8916418,0.035779282
Fire Blight,Fire Blight,True,0.006485983,1.7682049e-06,1.2471517e-05,99.983574,0.009911111,4.3228474e-06
Healthy,Healthy,True,3.5882977e-08,3.5081887e-06,4.5105066e-11,0.015613049,99.97977,0.0046161287
Fire Blight,Fire Blight,True,0.0019960608,1.13933e-06,0.118032515,99.87429,0.0056229825,5.6769233e-05
Healthy,Healthy,True,4.4346934e-16,6.0731728e-12,1.604588e-26,2.297359e-36,100.0,3.0793785e-12
Cedar Apple Rust,Apple Scab,False,6.653365e-08,67.21944,32.780373,0.00015972173,2.8057355e-05,1.3722696e-07
Fire Blight,Fire Blight,True,0.031369675,4.942662e-05,9.7590055e-05,99.96658,0.0018981388,3.8117314e-08
Alternaria,Alternaria,True,100.0,1.3096367e-11,1.9480199e-12,1.8348655e-14,1.1816276e-06,8.183616e-14
Healthy,Healthy,True,1.2975439e-32,3.0815825e-19,7.905981e-35,1.009853e-26,100.0,3.6290842e-17
Powdery Mildew,Powdery Mildew,True,3.3027383e-05,6.416535e-05,9.157782e-06,0.00051894324,0.78582114,99.213554
Apple Scab,Apple Scab,True,3.0062307e-05,99.94792,0.05093451,0.00045716105,0.00066679646,4.2731454e-06
Powdery Mildew,Powdery Mildew,True,3.4787856e-05,5.9258896e-06,4.3282006e-07,0.0042144842,1.1155293,98.88021
Healthy,Healthy,True,0.00012541583,2.6684785e-10,5.926013e-15,4.0613695e-17,99.99987,2.1989676e-08
Fire Blight,Fire Blight,True,1.6953347e-06,4.3997943e-07,3.8008277e-06,99.99568,0.0043147076,5.578876e-09
Fire Blight,Fire Blight,True,3.857154e-05,0.040043507,0.097998515,99.84586,0.016001843,5.443055e-05
Powdery Mildew,Powdery Mildew,True,6.177412e-06,6.606735e-06,2.510365e-07,5.3210613e-05,1.2352788,98.76465
Cedar Apple Rust,Cedar Apple Rust,True,2.2350698e-10,1.6194148,98.380486,0.00010169961,6.2974783e-07,4.769538e-09
Healthy,Healthy,True,9.77405e-10,6.4377906e-14,2.5306099e-17,1.370589e-09,99.999954,4.7226396e-05
Cedar Apple Rust,Cedar Apple Rust,True,2.5029588e-06,0.13647935,99.863235,0.00011614336,0.00016428008,5.628079e-07
Healthy,Healthy,True,3.2119722e-21,2.7660632e-14,1.4741376e-20,1.4122624e-11,100.0,2.6995997e-12
Powdery Mildew,Powdery Mildew,True,4.4412336e-06,4.623826e-07,2.1189647e-08,3.0001025e-05,0.53829443,99.46167
Apple Scab,Apple Scab,True,1.0051223e-07,99.714905,0.2668407,0.017690832,0.00057338027,1.2687417e-06
Apple Scab,Apple Scab,True,9.820217e-07,53.60405,46.39577,2.604847e-05,0.00015752924,4.2169734e-07
Alternaria,Alternaria,True,100.0,1.8262314e-10,7.2592674e-09,8.0408075e-10,1.012467e-06,6.4944306e-13
Cedar Apple Rust,Cedar Apple Rust,True,1.1185194e-08,6.8035216,93.196396,9.116302e-05,5.2552477e-06,7.53852e-08
Healthy,Healthy,True,2.4562153e-11,1.5792026e-14,4.0396532e-23,1.7599069e-30,100.0,2.539201e-11
Apple Scab,Apple Scab,True,8.393286e-07,99.998764,0.0011613402,6.401936e-06,6.758959e-05,4.2456296e-08
Alternaria,Alternaria,True,100.0,4.1825897e-14,1.6611509e-14,3.877539e-15,1.9957542e-07,1.6016304e-16
Fire Blight,Fire Blight,True,0.001493543,1.4004369e-06,3.013586e-05,99.99277,0.005713625,3.7444909e-06
Apple Scab,Apple Scab,True,3.941648e-09,99.70247,0.29751495,2.518591e-06,1.7110406e-05,4.6440065e-09
Fire Blight,Fire Blight,True,0.01420863,0.18464433,4.156461,95.605896,0.030175174,0.008606536
Healthy,Healthy,True,1.1251489e-22,6.7652373e-19,3.2701443e-27,4.1364436e-16,100.0,7.396199e-11
Healthy,Healthy,True,5.5136637e-21,1.5667897e-19,4.925338e-24,1.1064269e-12,100.0,6.7018577e-15
Cedar Apple Rust,Cedar Apple Rust,True,4.7747424e-08,0.12749983,99.8725,2.1378935e-06,4.357361e-06,1.7568246e-08
Apple Scab,Apple Scab,True,1.1835219e-08,99.80533,0.19419962,0.0004671025,6.7393485e-06,2.0148367e-08
Powdery Mildew,Powdery Mildew,True,4.32879e-05,2.5830284e-06,2.1701125e-07,0.0022097935,1.3968709,98.60088
Cedar Apple Rust,Cedar Apple Rust,True,1.8331869e-09,0.011937352,99.987175,0.0008831517,3.5388466e-06,6.313855e-09
Cedar Apple Rust,Cedar Apple Rust,True,6.316628e-10,0.0012852809,99.99871,3.2148237e-06,1.3034372e-07,5.509429e-10
Alternaria,Alternaria,True,99.999916,1.9708755e-12,1.5388946e-12,1.8128288e-08,8.639649e-05,1.7380703e-13
Cedar Apple Rust,Cedar Apple Rust,True,2.7373114e-06,0.51819307,99.22023,0.25754476,0.0039924993,3.315945e-05
Healthy,Healthy,True,1.7272428e-15,1.783151e-17,1.2812393e-23,3.1360438e-15,99.99996,3.4646673e-05
Fire Blight,Fire Blight,True,0.0009672547,0.210044,43.833145,49.870346,5.8956785,0.18982418
Apple Scab,Apple Scab,True,9.03799e-11,99.9932,0.006789334,4.9161435e-09,7.2512813e-07,3.508036e-11
Powdery Mildew,Powdery Mildew,True,1.112656e-07,6.293423e-08,6.567322e-11,1.1764251e-08,4.210051,95.78995
Apple Scab,Apple Scab,True,3.2013078e-10,99.96939,0.030570155,2.4606703e-05,1.9452289e-05,4.697294e-09
Cedar Apple Rust,Cedar Apple Rust,True,3.9716165e-06,0.6433522,97.36023,1.995321,0.0010867767,7.4522227e-06
Alternaria,Alternaria,True,100.0,5.1034074e-15,4.143833e-17,8.615827e-24,6.699373e-09,1.7007462e-20
Apple Scab,Apple Scab,True,2.9358638e-08,99.987366,0.012599617,2.6256723e-06,4.0837494e-05,4.1772747e-08
Alternaria,Alternaria,True,100.0,5.3833094e-14,4.1037175e-18,4.9326812e-20,6.5126194e-08,1.526186e-20
Cedar Apple Rust,Cedar Apple Rust,True,2.0955948e-09,2.199152,97.800545,0.00029020844,9.519234e-06,6.288775e-08
Powdery Mildew,Powdery Mildew,True,3.9406706e-05,6.67201e-05,2.5972956e-06,0.0025172909,2.1068845,97.89048
Alternaria,Alternaria,True,100.0,9.308021e-14,6.507689e-16,6.4412017e-16,2.6440006e-07,3.8611492e-18
Fire Blight,Fire Blight,True,3.3002518e-06,1.7400369e-05,7.017028e-06,99.99186,0.008107331,6.1512304e-07
Alternaria,Alternaria,True,100.0,1.1587533e-09,1.9247951e-13,4.4959934e-18,5.12266e-07,2.1801355e-16
Healthy,Healthy,True,5.780701e-19,6.6555855e-24,4.8801493e-33,1.9382439e-26,100.0,2.036277e-12
Powdery Mildew,Powdery Mildew,True,1.17087204e-07,4.8012936e-07,4.5787485e-09,7.35194e-07,1.5781051,98.42189
Apple Scab,Apple Scab,True,1.260179e-06,99.62054,0.37693346,0.0022342857,0.00029750468,8.327131e-07
Healthy,Healthy,True,3.9693818e-13,1.1213393e-11,4.5593808e-21,3.65656e-19,99.999794,0.00019881452
Fire Blight,Fire Blight,True,1.1669052e-05,0.00015107509,0.02367806,99.97509,0.0010629261,1.0557558e-06
Fire Blight,Fire Blight,True,0.009376278,0.000121534904,0.018864257,99.970474,0.001142262,3.8727244e-06
Powdery Mildew,Powdery Mildew,True,4.7172756e-07,1.8503478e-07,1.4197217e-09,1.2457938e-06,3.8229737,96.177025
Fire Blight,Fire Blight,True,2.2923427e-06,8.367203e-08,1.3511067e-06,99.9979,0.0020926541,6.414073e-08
Healthy,Healthy,True,1.3336819e-12,8.215414e-17,5.148394e-25,4.4472105e-32,100.0,1.2819754e-12
Cedar Apple Rust,Cedar Apple Rust,True,1.610413e-09,0.0039933827,99.99528,0.000730188,2.5843117e-06,1.0525897e-08
Alternaria,Alternaria,True,100.0,5.4320723e-15,4.6146927e-17,6.5415926e-22,1.0276653e-07,3.1963913e-19
Healthy,Healthy,True,1.5770187e-08,1.2485575e-12,5.103696e-16,1.573273e-07,99.99996,3.2001582e-05
Healthy,Healthy,True,1.0690161e-27,1.9522597e-20,1.4588185e-31,3.9169257e-20,100.0,1.6748308e-14
Powdery Mildew,Powdery Mildew,True,6.8737654e-07,1.2565205e-07,1.0033047e-09,1.5693743e-06,1.2841648,98.715836
Apple Scab,Apple Scab,True,2.5670135e-10,99.97102,0.02894816,1.5412307e-09,2.8799312e-05,6.850054e-11
Alternaria,Alternaria,True,100.0,1.0695988e-13,1.3564947e-15,1.3936515e-15,2.2609596e-07,1.2075675e-17
Apple Scab,Apple Scab,True,1.3943372e-07,97.36371,2.636151,5.372674e-05,7.6175325e-05,5.3068254e-07
Fire Blight,Fire Blight,True,1.6664919e-05,0.001726283,0.00067742646,99.982,0.0155177405,6.248132e-05
Powdery Mildew,Powdery Mildew,True,1.862227e-07,5.476199e-07,1.0790553e-08,4.4260403e-07,1.208458,98.79154
Powdery Mildew,Powdery Mildew,True,4.66563e-06,4.4523067e-06,7.9975723e-07,0.00021233525,0.7093537,99.29043
Powdery Mildew,Powdery Mildew,True,4.13545e-08,2.6334796e-08,2.720014e-09,7.788119e-08,0.32449916,99.67549
Fire Blight,Fire Blight,True,0.00014641315,0.0011007829,0.03785237,93.04352,6.795972,0.12142275
Powdery Mildew,Powdery Mildew,True,6.5350356e-08,5.7728833e-08,7.1159625e-09,2.6460515e-07,0.5044497,99.495544
Fire Blight,Fire Blight,True,2.8173292e-06,2.2133738e-05,1.5433864e-06,99.99429,0.0056826603,1.3175541e-07
Healthy,Healthy,True,7.744515e-11,2.0062107e-08,7.3064756e-11,0.000574242,99.99905,0.0003831487
Powdery Mildew,Powdery Mildew,True,1.0849107e-05,9.879764e-07,1.6107727e-08,0.0006508083,3.3282037,96.67114
Apple Scab,Apple Scab,True,0.00022303786,99.92554,0.054803073,0.018526498,0.0009068684,1.4146053e-05
Fire Blight,Fire Blight,True,0.009561235,0.0025683772,0.0002090432,99.867,0.11527795,0.0053798924
Cedar Apple Rust,Cedar Apple Rust,True,1.6015131e-06,0.0011120638,99.99102,0.007840148,1.9718353e-05,3.8654e-07
Powdery Mildew,Powdery Mildew,True,4.2659252e-08,1.6403601e-07,2.1592066e-09,2.6942405e-07,1.2816942,98.71831
Healthy,Healthy,True,1.3285389e-13,8.676283e-15,1.9798782e-22,4.715648e-15,99.99993,7.7015335e-05
Cedar Apple Rust,Cedar Apple Rust,True,3.511352e-06,0.12154124,99.87733,0.0010386484,7.792456e-05,4.440069e-06
Apple Scab,Apple Scab,True,1.4724434e-10,99.983284,0.016706787,1.12207896e-10,1.2180589e-06,6.093773e-12
Cedar Apple Rust,Cedar Apple Rust,True,5.0030044e-06,0.043933585,99.955956,7.742796e-05,2.2340057e-05,3.3771457e-07
Healthy,Healthy,True,3.2814265e-13,2.6407513e-17,2.2429488e-23,4.8239592e-17,100.0,8.9405984e-07
Healthy,Healthy,True,4.6741948e-06,8.4333035e-10,1.7462871e-12,6.1588494e-06,99.99544,0.004564361
Apple Scab,Apple Scab,True,5.551228e-14,99.999985,7.717784e-06,8.509244e-17,1.544387e-06,1.392125e-17
Powdery Mildew,Powdery Mildew,True,1.5409559e-06,7.8903327e-07,5.9826434e-08,1.2220046e-05,0.44688,99.553116
